id,proper,ra,dec,mag,spect,con
78043,,15.982821,-65.037585,5.74,B7III,TrA
54668,,11.225219,-59.619318,5.74,B1.5V,Car
116947,,23.787754,-11.911126,5.74,K0III,Aqr
55913,,11.494957,15.413269,5.74,K4III,Leo
71054,,14.577676,49.368354,5.74,M1III,Boo
86048,,17.635973,-10.926268,5.74,K0III,Ser
35545,,7.354864,45.2282,5.74,A7s,Lyn
42804,,8.747758,-37.147249,5.74,B2III,Pyx
70885,,14.541926,55.39801,5.74,K5III,Dra
77409,,15.851891,-55.055533,5.74,B2II,Nor
12607,,2.706094,20.011465,5.74,A0V,Ari
12090,,2.602574,-30.044978,5.74,G8/K0III,For
30767,,6.477568,-32.371279,5.74,B5IV,CMa
3759,96 G. Psc,0.806382,5.280615,5.74,K2V,Psc
107822,,21.914766,56.611227,5.74,B8Ibvar,Cep
23419,,5.045828,-22.795052,5.74,K1IV,Lep
108863,,22.124608,19.475526,5.74,F2V:,Peg
32612,,6.821225,-2.272038,5.75,B8IIIn,Mon
65261,,13.418522,23.854419,5.75,A3IV,Com
36293,,7.489474,-10.326664,5.75,K5III,Mon
62824,,12.915702,47.196722,5.75,M5III,CVn
32937,,6.880408,8.380373,5.75,F0Vn,Mon
14026,,3.019451,-7.663012,5.75,K0II,Eri
62697,,12.889416,-60.328489,5.75,B9Ia,Cru
31857,,6.674679,77.995782,5.75,K5III,Cam
35060,,7.26588,27.897419,5.75,M1III,Gem
101877,,20.709755,82.531158,5.75,A0V,Dra
104027,,21.142417,-63.92826,5.75,K0III,Pav
104180,,21.17099,53.5631,5.75,B9III,Cyg
105662,,21.468955,32.22533,5.75,F0V,Cyg
29152,,6.162218,23.113466,5.75,B2.5Ib,Gem
30754,,6.476136,30.493034,5.75,F5.5Ibv,Aur
34269,,7.122941,-23.840722,5.75,B2V:nn,CMa
101761,,20.689902,-31.598289,5.75,M1III,Mic
34629,,7.189741,26.856587,5.75,A4IV,Gem
7262,,1.561899,-7.025341,5.75,G2IV,Cet
104943,,21.324652,49.510294,5.75,B6V,Cyg
32531,,6.805296,-1.318922,5.75,F1V,Mon
73838,,15.136703,-40.58393,5.75,B8IV Si,Lup
25954,,5.552049,-35.139376,5.75,K0III,Col
41397,,8.466506,-35.113761,5.75,B2V,Pyx
24368,,5.241346,-35.976996,5.75,G8III,Col
86515,Alruba,17.733103,53.801715,5.75,A2V,Dra
54679,,11.227611,-53.231813,5.75,K2III,Cen
108677,,22.086481,26.673689,5.75,K2III,Peg
78766,,16.126782,-12.74541,5.75,B9V,Sco
115390,,23.45205,42.91201,5.75,B9III,And
22883,,4.935299,52.869761,5.75,A2Vs,Cam
43674,,8.920119,-18.241189,5.75,K2/K3III,Hya
97163,,19.811683,11.815896,5.75,F2V:+...,Aql
80133,,16.407037,55.205096,5.75,A2svar...,Dra
84926,,17.40876,16.301006,5.75,A3V,Her
109677,,22.285139,-5.387164,5.75,G6III,Aqr
109757,,22.303505,62.804388,5.75,K3III,Cep
10692,,2.29996,57.89982,5.75,K3III,Per
98167,,20.006418,-66.94936,5.75,K0IV,Pav
7901,,1.695787,-11.324669,5.75,F5V+...,Cet
115171,,23.403681,-51.891174,5.75,M0III,Gru
74011,,15.171843,-26.332621,5.75,K0III,Lib
19476,,4.183061,33.586792,5.75,K1II-III,Per
48842,,9.993395,29.645233,5.75,G9III:,Leo
74354,,15.238658,-70.079476,5.75,N0v,TrA
59049,,12.148281,-44.325989,5.75,A3III,Cen
46524,,9.512804,-31.889222,5.75,A0,Ant
99775,,20.306876,55.397095,5.76,A2Vs,Cyg
79812,,16.340345,-55.139706,5.76,G6III,Nor
22272,,4.809037,-16.329484,5.76,F8V,Eri
103341,,21.005976,-51.265312,5.76,F5IV-V,Ind
68058,,13.977479,21.696219,5.76,A0Vs,Boo
95276,,19.440037,13.023801,5.76,F6III,Aql
80652,,16.520398,22.195458,5.76,K5III,Her
83112,,17.038526,25.50562,5.76,G7III:,Her
110849,,22.527168,-85.967253,5.76,K0III,Oct
44808,,9.153198,-12.357706,5.76,G6III,Hya
109274,,22.206235,63.291035,5.76,M3III,Cep
91568,,18.727035,-64.551425,5.76,K0III,Pav
64939,,13.349367,-46.880008,5.76,K1III,Cen
51413,,10.532622,-45.06671,5.76,B9,Vel
97617,,19.902299,-8.574211,5.76,K5III,Aql
21139,,4.543765,-3.209541,5.76,B9III,Eri
97505,,19.877143,-54.971026,5.76,G8/K0III,Tel
61186,,12.578448,-44.673018,5.76,G4IV,Cen
31657,,6.639725,28.984354,5.76,B9npe...,Aur
84910,,17.405221,-60.673799,5.76,B8Ib/II,Ara
18167,,3.894081,48.650495,5.76,K0III,Per
95839,,19.54828,-53.185618,5.76,Am,Tel
84809,,17.38531,-56.525547,5.76,G8/K0III,Ara
65215,,13.40923,-5.16401,5.76,F3V,Vir
91039,,18.626656,-0.309472,5.76,A2V,Ser
62381,,12.821516,27.552379,5.76,A2V,Com
16244,,3.498656,-42.634256,5.76,A5V,Eri
38362,,7.879961,-5.428257,5.76,F5IVs,Mon
37223,,7.663299,-38.260652,5.76,B3III,Pup
113143,,22.986615,11.728844,5.76,A7V,Peg
64240,,13.209145,11.556096,5.76,M0III,Vir
73956,,15.15831,-67.084133,5.76,F8Iab-Ib,TrA
29360,,6.200372,19.790543,5.76,B9.5V,Ori
76333,,15.637833,46.797751,5.76,F2V,Boo
12659,,2.717451,55.106019,5.76,B7IIIp...,Per
56276,,11.572764,3.060165,5.76,F5V,Leo
110439,,22.443718,4.393766,5.76,F7V,Peg
105355,,21.406893,-41.006695,5.76,A0III,Mic
17537,Asterope,3.765132,24.554511,5.76,B8V,Tau
72152,,14.799322,-26.646155,5.76,B9.5V,Hya
20218,,4.34479,6.130798,5.76,G8III-IV,Tau
117388,,23.880702,-8.996756,5.76,K0III,Aqr
26154,,5.587631,-33.079724,5.76,K0III,Col
41970,,8.578858,36.419619,5.76,A2Vnn,Lyn
110256,,22.407517,-13.529369,5.76,K0III,Aqr
7736,p Eridani,1.663169,-56.1964,5.76,K0V,Eri
84432,,17.313287,-44.129746,5.76,B9V,Sco
77808,,15.934982,-60.482477,5.76,A3V,TrA
90480,,18.517903,16.928556,5.76,A2V,Her
30518,,6.428793,-48.176898,5.76,B9V,Pup
85991,,17.625304,24.309991,5.76,A2Vn,Her
13620,,2.930138,18.33164,5.76,M6IIIvar,Ari
8974,,1.930844,23.577322,5.76,K1III,Ari
89690,,18.356385,-18.859999,5.76,F8II,Sgr
30763,,6.477061,-17.466009,5.76,K0III,CMa
101101,,20.554894,-80.964862,5.76,G6/G8II,Oct
72261,Merga,14.821853,46.116205,5.76,F7IVw,Boo
16470,,3.543319,9.373438,5.76,B9IV,Tau
87564,,17.944955,-28.065394,5.76,A7III/IV,Sgr
29996,,6.328043,-34.396591,5.76,B9V,Col
49886,,10.213435,4.61468,5.77,K0III:,Sex
46880,,9.581508,72.205679,5.77,F7V,UMa
34794,,7.218665,-11.251341,5.77,K0,CMa
64486,,13.258882,40.855199,5.77,A7V,CVn
52301,,10.722478,4.747669,5.77,K3III+...,Sex
114916,,23.348123,38.182326,5.77,F5V,And
54651,,11.220746,-44.372216,5.77,K5/M0III,Cen
55911,,11.494061,-24.464011,5.77,A0V,Crt
35843,,7.409292,27.637857,5.77,F0:III:,Gem
40229,,8.237017,-35.490019,5.77,K1III,Pup
38884,,7.98071,-60.824462,5.77,B2IVnpe,Car
37263,,7.67075,38.344539,5.77,M0III,Lyn
59425,,12.223623,-38.929188,5.77,B4III,Cen
46093,,9.424253,-61.950476,5.77,A4V+...,Car
40042,,8.199991,-46.644351,5.77,F7p,Vel
114413,,23.249611,-41.105397,5.77,K2III,Gru
67449,,13.863117,-46.898666,5.77,B2Vp,Cen
81392,,16.677413,4.219789,5.77,A1V,Her
106051,,21.549052,49.977629,5.77,A0V,Cyg
117261,,23.855902,9.313351,5.77,M3III,Peg
2000,,0.423391,1.939692,5.77,G5III,Psc
76142,,15.599182,54.630567,5.77,A2V,Dra
117124,,23.824299,1.076131,5.77,A5m,Psc
81054,,16.605958,-2.324584,5.77,K2V,Oph
84879,,17.399338,8.852571,5.77,K1III,Oph
1189,,0.248476,-9.569571,5.77,B9V,Cet
73778,,15.123874,-49.088612,5.77,G8III,Lup
68172,,14.000037,-25.010403,5.77,F6V,Hya
103850,,21.108401,31.184657,5.77,F7.5Ib-IIv,Cyg
20539,,4.410404,33.959686,5.77,F4V,Per
5350,,1.142627,58.263449,5.77,B8V,Cas
87287,,17.887274,6.101424,5.77,F4IV-V,Oph
22283,,4.810107,-5.674045,5.77,F8V,Eri
25519,,5.467114,17.23913,5.77,M1III,Tau
32723,,6.83938,-17.084555,5.77,K3III,CMa
106554,,21.650329,20.265451,5.77,F2V,Peg
25687,,5.498548,1.78926,5.77,B2V,Ori
90522,,18.523804,-10.795836,5.77,B2V,Sct
107544,,21.859513,19.826682,5.78,B8III,Peg
87122,,17.859853,-60.164056,5.78,K0III,Pav
60780,,12.498388,-56.52494,5.78,M1III,Cru
93550,,19.110665,24.250793,5.78,A4III,Vul
27212,,5.781149,9.522343,5.78,G8III,Ori
15837,,3.408249,33.535962,5.78,A0V,Per
8760,,1.881142,-16.92925,5.78,F0V,Cet
77906,,15.955924,-36.185344,5.78,K0/K1III+..,Lup
8031,,1.722151,60.551332,5.78,B8IIIn,Cas
12154,,2.616281,-34.577977,5.78,G1V,For
117519,,23.912951,0.109309,5.78,M5IIb,Psc
77754,,15.925665,-60.177647,5.78,Amvar,Nor
8417,,1.81155,32.69021,5.78,F8V,Tri
29378,,6.20559,32.69338,5.78,M1III,Aur
71982,,14.768319,15.131788,5.78,M5III,Boo
72707,,14.906354,-11.898348,5.78,G7III,Lib
12770,,2.742493,15.311862,5.78,B9Vn,Ari
61305,,12.600289,-39.869505,5.78,A0V,Cen
29315,,6.193496,48.710989,5.78,A3V+...,Aur
36259,,7.484699,-31.456216,5.78,B2IV,Pup
77326,,15.835304,-53.20977,5.78,B8V,Nor
105587,,21.454117,-21.19621,5.78,K3III,Cap
2870,,0.607595,60.326215,5.78,A4III,Cas
24980,,5.3621,8.428556,5.78,B1V...,Ori
25334,,5.433285,-19.695399,5.78,F5V,Lep
86285,,17.687844,-46.92183,5.78,A0V,Ara
43546,,8.896851,-60.353909,5.78,B5III,Car
64128,,13.185805,-42.232891,5.78,F7IV,Cen
38052,,7.820257,-60.283688,5.78,F1V,Car
343,,0.072165,-16.529036,5.78,K0III,Cet
110322,,22.419573,-70.431622,5.78,F3III,Ind
39110,,8.022434,59.047398,5.78,F2:V:,Lyn
32765,,6.847176,-0.540882,5.78,F2V,Mon
14857,,3.203957,27.256968,5.78,B9p Si,Ari
20248,,4.349455,-81.57992,5.78,F0/F2III,Men
1072,,0.222099,-84.993978,5.78,M0/M1III,Oct
49936,,10.224448,-51.755788,5.78,A3IV/V,Vel
58777,Tonatiuh,12.087451,76.905734,5.78,G9III,Cam
82523,,16.916251,-41.150858,5.78,O8Iab+...,Sco
91122,,18.641865,-23.504893,5.78,B8III,Sgr
33826,,7.038193,15.336008,5.78,K1III:,Gem
38102,,7.828054,-66.195974,5.78,B9V,Vol
21096,,4.533845,53.91083,5.78,B0III SB,Cam
35027,,7.260953,7.977742,5.78,M4III,CMi
37117,,7.645528,-36.49683,5.78,B3III,Pup
109125,,22.177065,11.624539,5.78,M1III,Peg
21535,,4.635956,16.033291,5.78,F0V,Tau
102894,,20.913283,-17.922894,5.78,K0III,Cap
44992,,9.192607,-46.583911,5.78,B2IV-V,Vel
18038,,3.864922,34.359119,5.78,B1V,Per
31367,,6.58773,0.890216,5.78,B8Ib,Mon
21971,,4.734811,-8.503571,5.78,B2Ve,Eri
101149,,20.565234,46.693866,5.78,B9sp...,Cyg
34127,,7.094174,9.1858,5.78,M0III,Mon
36742,,7.576333,-27.012275,5.78,K1III,Pup
85439,,17.513056,86.968047,5.78,A2m,UMi
30390,,6.40385,-60.281325,5.78,A0V,Pic
79257,,16.222984,-55.540947,5.78,F2III,Nor
16550,,3.559731,39.899478,5.79,A5m,Per
113541,,23.066566,-41.478896,5.79,K0III,Gru
26104,,5.579106,-73.741277,5.79,M2/M3III,Men
76297,,15.630011,-23.141698,5.79,K0III,Lib
23034,,4.969275,25.050405,5.79,A0V,Tau
12411,,2.670117,-9.452875,5.79,F6V,Cet
110644,,22.486174,26.763198,5.79,K2II,Peg
110232,,22.401912,-4.83702,5.79,A0V,Aqr
82895,,16.992771,-69.268164,5.79,Ap Si,TrA
10517,,2.262789,25.782937,5.79,F6IV-V,Ari
45783,,9.362026,56.699219,5.79,M4IIIa,UMa
45612,,9.32587,-15.834663,5.79,K1/K2III,Hya
21200,,4.559453,-62.823677,5.79,K1III,Ret
97674,,19.913403,36.995676,5.79,Fp,Cyg
51275,,10.501792,38.925132,5.79,A4V,LMi
95495,,19.483608,1.950448,5.79,A0V,Aql
1653,,0.345978,32.911186,5.79,K5III,And
80428,,16.470685,-37.179881,5.79,K1IIICN...,Sco
52327,,10.728702,57.199203,5.79,A0Vs,UMa
108894,,22.130641,21.702926,5.79,B7Vn,Peg
12082,268 G. Cet,2.601357,6.88687,5.79,K3V,Cet
22860,,4.930598,15.040278,5.79,B9V,Ori
43480,,8.880005,-38.724086,5.79,K5/M0III,Vel
23014,,4.963513,23.948562,5.79,G8III:,Tau
42893,,8.765339,-79.504373,5.79,K5III,Cha
78410,,16.055379,36.631787,5.79,A2V+...,CrB
54401,,11.164831,-32.367529,5.79,A1V,Hya
54702,,11.233843,8.060695,5.79,K3III,Leo
42058,,8.597787,-50.969651,5.79,B8 Si,Vel
108413,,22.030718,52.882253,5.79,B5III,Cyg
94139,,19.220463,-25.906786,5.79,K2III,Sgr
17543,,3.766907,67.201605,5.79,F0IV,Cam
27481,,5.834079,9.871218,5.79,G8III,Ori
48202,,9.853347,-59.425774,5.79,K2IIICNp...,Car
63212,,12.99431,-3.811926,5.79,A3V,Vir
106250,,21.588228,-3.983305,5.79,G9III:,Aqr
36149,,7.46435,-11.556867,5.79,B8Vv comp VB,CMa
101696,,20.6757,-16.12418,5.79,K0III,Cap
60277,,12.395765,-38.911381,5.79,B8/B9V,Cen
35924,,7.423686,-25.217767,5.79,B5III,CMa
35899,,7.418977,-13.751978,5.79,F3V,CMa
63976,,13.153454,10.022468,5.79,K0III,Vir
28827,,6.101538,-29.758624,5.79,A1V,Col
88540,,18.130417,26.09734,5.79,A3V,Her
112688,,22.894488,44.749163,5.79,A3m,Lac
90836,,18.586834,18.20341,5.79,A0Vn,Her
15154,,3.263325,57.14062,5.79,A0Ia,Per
7104,,1.52868,-30.283081,5.79,K0III,Scl
66470,,13.669656,-64.576553,5.79,F3III-IV,Cen
29938,,6.316382,-20.925611,5.79,B3II/III,CMa
31909,,6.684845,0.495323,5.79,B8III,Mon
37401,,7.697735,13.480453,5.79,M2III,Gem
4257,,0.909785,19.188417,5.8,A1Vn,Psc
71984,,14.768547,-23.153018,5.8,K0III,Lib
34249,,7.118633,-40.893268,5.8,B3V,Pup
23861,,5.138942,-8.665324,5.8,B8V,Eri
55682,,11.446467,-53.159915,5.8,K0III+...,Cen
41909,,8.567116,-2.151555,5.8,A1V,Hya
55550,,11.416369,11.430292,5.8,K4III,Leo
34881,,7.236347,-3.901779,5.8,K5III,Mon
98504,,20.068399,17.070173,5.8,G1V,Sge
118084,p Eridani,1.663003,-56.19462,5.8,K2 V,Eri
79516,,16.279107,29.150261,5.8,A3V,CrB
43948,,8.978869,-16.132727,5.8,F7/F8IV/V,Hya
108986,,22.14972,-18.519592,5.8,B2III,Aqr
35884,,7.415857,51.887258,5.8,K5III,Lyn
35686,,7.381127,55.281392,5.8,B8V,Lyn
12207,,2.626676,65.745336,5.8,K5III,Cas
3575,,0.76265,-47.551985,5.8,G5IV,Phe
85736,,17.57686,9.5867,5.8,A2V,Oph
38734,,7.949848,15.790281,5.8,K3III,Cnc
52826,,10.838349,-8.897763,5.8,A3m,Sex
92079,,18.824257,-45.8101,5.8,G6IV,Tel
44128,,9.012707,-60.963828,5.8,G8II,Car
111310,,22.620247,75.371811,5.8,M1III,Cep
13800,,2.968114,20.668733,5.8,F5IV,Ari
40751,,8.339158,20.747721,5.8,K1III,Cnc
418,,0.085039,61.31397,5.8,B8MNp...,Cas
5537,,1.186189,37.724121,5.8,B7III-IV,And
59737,,12.291551,53.191331,5.8,K6III,UMa
13022,,2.796568,81.448475,5.8,G8p...,Cep
47363,,9.68393,-57.259542,5.8,K0/K1III,Car
19522,,4.193389,-20.356157,5.8,A1V + (F/G),Eri
47807,,9.769457,6.708556,5.8,M1III,Leo
33161,,6.917427,-20.404876,5.8,A2V,CMa
37603,,7.736027,-36.062505,5.8,F0IV,Pup
112670,,22.891307,-11.616514,5.8,B8IV/V,Aqr
49622,,10.158386,-68.682779,5.8,A0IV,Car
28783,,6.090882,-35.513647,5.8,A0V,Col
72326,,14.832888,28.615832,5.8,A4V,Boo
56432,,11.604987,27.781351,5.8,F0V,Leo
25644,,5.489913,-3.446394,5.8,K1III...,Ori
109663,,22.281268,-9.040067,5.8,K3III:,Aqr
76642,,15.698532,18.464037,5.8,A2m,Ser
50351,,10.310561,-56.110393,5.8,F6V,Vel
18172,,3.895345,57.975141,5.8,A5m,Cam
98201,,20.013424,-45.112918,5.8,A8III,Sgr
171,,0.036139,27.082256,5.8,G3V,Peg
5483,,1.17207,25.457763,5.81,K5III,Psc
116216,,23.625567,44.428994,5.81,B8V,And
11064,,2.380644,41.396297,5.81,F0III-IV,And
90063,,18.432996,29.82893,5.81,A2IV,Her
66931,,13.760249,-26.116009,5.81,A0V,Hya
10845,,2.331739,-55.944796,5.81,K5III,Hor
20414,,4.384909,-24.892157,5.81,K5III,Eri
65042,,13.371191,-52.182956,5.81,B2.5Ib,Cen
32316,,6.764922,-52.409691,5.81,K3III,Car
14153,,3.048849,-46.975036,5.81,K2/K3III,Eri
50242,,10.287378,23.10622,5.81,F8Vw,Leo
114828,,23.331225,42.078044,5.81,M0III,And
64722,,13.307701,34.098304,5.81,K4.5III,CVn
105073,,21.35134,7.354503,5.81,M2III,Equ
16327,,3.514359,-66.489714,5.81,B8V,Ret
117913,,23.991472,33.723878,5.81,F8,And
35107,,7.275515,-38.318928,5.81,B4V,Pup
26480,,5.645424,-40.707306,5.81,B8V,Col
28215,,5.977097,-44.034562,5.81,G8II,Pic
99344,,20.224331,60.640569,5.81,K5III,Cep
94927,,19.372651,-0.252345,5.81,G8III:,Aql
24672,,5.30368,73.268071,5.81,A0V,Cam
77502,,15.871269,55.826713,5.81,G8III:,Dra
98710,,20.103823,53.165688,5.81,F5V,Cyg
113806,,23.120774,-50.686681,5.81,F6.5IV-V+..,Gru
86353,,17.699461,72.156911,5.81,G0V,Dra
66353,,13.645021,-29.560867,5.81,F3V,Hya
12115,,2.609742,7.730026,5.81,K0III:,Cet
17755,,3.809918,-20.902977,5.81,K5III,Eri
53606,,10.999831,-43.80711,5.81,B8/B9V,Vel
89331,,18.286563,-17.373886,5.81,K2III,Sgr
99952,,20.339279,17.792928,5.82,K5III,Sge
65332,,13.435566,72.391476,5.82,M1III,UMi
41503,,8.485436,-44.160413,5.82,B2V,Vel
75713,,15.511223,-16.609464,5.82,K0III,Lib
84948,,17.411675,-21.441479,5.82,K0III,Oph
91249,,18.666774,-7.790799,5.82,K4III,Sct
112724,,22.901935,40.376907,5.82,K0III,Lac
87541,,17.938445,0.670355,5.82,B2IV-V,Oph
28920,,6.117686,-34.312021,5.82,B4Vnn,Col
7064,,1.520444,70.264604,5.82,F6V,Cas
76334,,15.637855,-21.016327,5.82,K0III,Lib
115884,,23.555432,-77.385327,5.82,G2V,Oct
75975,,15.567143,-40.066432,5.82,M2III,Lup
60398,,12.41756,56.777828,5.82,M3III,UMa
93285,,19.058959,1.818768,5.82,A4V,Aql
111250,,22.609846,-31.663789,5.82,K2III,PsA
59546,,12.249884,-20.84422,5.82,K0IIICN...,Crv
64617,,13.2872,-43.979479,5.82,Am,Cen
16299,,3.510262,48.103596,5.82,B8V,Per
22520,,4.857837,-34.906286,5.82,A2/A3V,Cae
16805,,3.613136,0.587758,5.82,G5IV/V +K1IV,Tau
30630,,6.451147,-58.002116,5.82,K3III,Pic
92199,,18.849586,-9.774096,5.82,F2Ib,Sct
78205,,16.014204,4.427363,5.82,K0III:,Ser
73868,,15.143212,25.108635,5.82,K1III,Boo
112231,,22.803067,37.416688,5.82,G8III:,Lac
30999,,6.520304,-35.25884,5.82,G8III+...,Col
17849,,3.826836,63.296967,5.82,A5Vn,Cam
91740,,18.757879,5.500128,5.82,A1V,Ser
55416,,11.385596,-56.779355,5.82,A4:p,Cen
91687,,18.747112,-25.010914,5.82,B8III,Sgr
95487,,19.482523,24.768723,5.82,K0III,Vul
13801,,2.968258,-23.606012,5.82,K2III,Eri
67862,,13.938837,-46.592948,5.82,K0IV,Cen
31096,,6.540885,32.454898,5.82,A3m + A3m,Aur
38051,,7.82024,-46.857717,5.82,B1.5IV,Pup
13075,,2.808913,18.28379,5.83,K1III,Ari
110441,,22.445122,78.785853,5.83,A2m,Cep
26331,,5.619123,26.924473,5.83,B9IV-V,Tau
97067,,19.79105,38.407614,5.83,B8Vn,Cyg
29556,,6.243529,-4.568457,5.83,B5V,Mon
39964,,8.186332,-48.461994,5.83,B3V,Vel
99748,,20.301941,40.732082,5.83,O9V,Cyg
36706,,7.571081,3.371725,5.83,A0Vnn,CMi
103027,,20.940407,50.728598,5.83,F0III,Cyg
45544,,9.311766,-51.560651,5.83,B7Iab,Vel
114019,,23.165955,-42.861292,5.83,F4IV,Gru
45428,,9.285478,-14.574069,5.83,K0III,Hya
35651,,7.373719,-5.982829,5.83,F3IV,Mon
29306,,6.192307,24.420253,5.83,K0III,Gem
104826,,21.303076,-4.519478,5.83,B5V,Aqr
29501,,6.231732,-3.741374,5.83,G8III,Ori
108529,,22.055287,11.386552,5.83,B9.5V,Peg
103478,,21.035834,56.669614,5.83,B8III,Cep
104342,,21.203806,-40.269362,5.83,F5IV,Mic
39269,,8.051156,-32.463548,5.83,K2/K3III,Pup
85499,,17.524298,-80.859134,5.83,M3III,Aps
55868,,11.484621,61.778368,5.83,F5Vawvar,UMa
8527,,1.835714,22.275338,5.83,K1III+...,Ari
81224,,16.640637,-43.398426,5.83,B2.5IV,Sco
62317,,12.810944,60.319822,5.83,F5V,UMa
81043,,16.603113,46.613333,5.83,G8II,Her
3292,,0.700953,66.147592,5.83,G9III-IV,Cas
80109,,16.403008,6.948207,5.83,A2sp...,Her
73338,,15.035119,-28.060611,5.83,A4IV,Hya
67647,,13.899234,-47.128164,5.83,B2IIIe,Cen
58007,,11.932892,56.59856,5.83,K1III,UMa
88541,,18.130434,26.10128,5.83,A3V,Her
85120,,17.445623,48.260065,5.83,A4V,Her
71347,,14.63756,54.023339,5.83,A1V,Boo
70440,,14.453392,-46.134254,5.83,Am,Lup
48609,,9.943192,-33.418496,5.83,K1III,Ant
5011,,1.072084,61.580184,5.83,F6V,Cas
107883,,21.925276,65.320809,5.84,B2.5Ve,Cep
92532,,18.913095,48.859401,5.84,F3III,Dra
99254,,20.207186,-12.617497,5.84,F5V,Cap
9113,,1.962151,27.804381,5.84,M2III,Tri
23094,,4.980829,-82.470512,5.84,G8III,Men
111458,,22.647942,19.522263,5.84,G8II,Peg
94892,,19.364137,-18.308388,5.84,K0III,Sgr
77932,,15.96124,-20.98308,5.84,B3V,Sco
23828,,5.132066,21.704821,5.84,B2Ve,Tau
51988,,10.65213,37.91,5.84,F9V,LMi
12256,,2.638515,-30.194062,5.84,F5V,For
87201,,17.872156,-34.416842,5.84,G8/K0III,Sco
76359,,15.642833,50.423283,5.84,G8III,Boo
22354,,4.821965,32.588191,5.84,A8m,Aur
91178,,18.653968,-47.909767,5.84,A3V,Tel
85627,,17.552052,-41.173066,5.84,B9Ib/II,Sco
95434,,19.472444,2.93003,5.84,B6III,Aql
95286,,19.441302,19.891493,5.84,M0III,Vul
10011,,2.152584,-43.516596,5.84,K1III,Phe
15267,,3.290722,-47.751664,5.84,K2III,Hor
62943,,12.938221,54.099489,5.84,A5m,UMa
64418,,13.245361,-48.957022,5.84,K0IV,Cen
14076,,3.032255,-9.961407,5.84,G6III:,Eri
871,,0.178565,-12.579897,5.84,K0III,Cet
82464,,16.907484,-42.478891,5.84,F5Ib-II,Sco
34931,,7.244993,24.884984,5.84,M1IIIvar,Gem
61723,,12.689723,-46.145581,5.84,K3II,Cen
64383,,13.238153,-78.447454,5.84,F8Ib,Cha
112061,,22.769497,44.546054,5.84,F0III-IV,Lac
11811,,2.547952,34.54241,5.84,K0III,Tri
838,,0.171908,-5.248588,5.84,K1III,Psc
69606,,14.291237,15.26338,5.84,M3III,Boo
88395,,18.102055,-8.323956,5.84,B8III-IV,Ser
19405,,4.166752,86.626139,5.84,F5IV,Cep
36615,,7.552716,-24.710731,5.84,A3III,Pup
56437,,11.606215,-61.052433,5.84,B2.5IV,Cen
6488,,1.391933,-30.945617,5.84,M0III,Scl
74311,,15.231476,-26.193569,5.84,G8/K0II,Lib
34665,,7.19489,-20.883063,5.84,A0IV/V,CMa
50194,,10.278268,25.370705,5.84,K2III:,Leo
81491,,16.695961,-33.145759,5.84,G1II,Sco
70777,,14.521224,-67.717197,5.84,K1III,Cir
105721,,21.483271,22.179436,5.84,M4III,Peg
59426,,12.223872,10.262341,5.85,A2m,Vir
66586,,13.691625,64.822411,5.85,A2V,Dra
52794,,10.828747,-9.852695,5.85,G8III:,Sex
52768,,10.823457,-59.323793,5.85,B9.5IV/V,Car
77135,,15.793867,55.376627,5.85,A3m,Dra
72732,,14.910532,-33.300575,5.85,K2III,Cen
12653,,2.716528,53.526105,5.85,K0II-III,Per
57668,,11.861559,-30.834809,5.85,F8V,Hya
76274,,15.625562,54.508733,5.85,K1III:,Dra
73872,,15.144223,-42.867921,5.85,B7V,Lup
94042,,19.201416,49.855755,5.85,G4V+...,Cyg
117354,,23.874998,-14.251217,5.85,K2III,Aqr
111292,,22.616346,-40.591034,5.85,A1V,Gru
113262,,23.011917,3.011805,5.85,K4III,Psc
34726,,7.207327,24.128594,5.85,F5IV,Gem
33290,,6.942238,46.273998,5.85,B8III,Aur
18559,,3.981221,-5.469947,5.85,G9V,Eri
95057,,19.399027,43.388171,5.85,G6.5IIIa,Lyr
114279,,23.224029,11.065001,5.85,G5III:,Peg
21551,,4.637731,20.684722,5.85,B8V,Tau
20221,,4.345232,-7.592493,5.85,B5III,Eri
45255,,9.249213,-37.602396,5.85,K0/K1III+..,Vel
45182,,9.235615,-44.145822,5.85,B6IV,Vel
44278,,9.045783,7.298267,5.85,K3III:,Cnc
91156,,18.648168,-21.051871,5.85,G5V,Sgr
48595,,9.940549,8.933157,5.85,K2III:,Leo
87829,,17.993545,-4.821126,5.86,K5III,Oph
13305,,2.861594,46.841939,5.86,G8III,Per
23420,,5.045943,-4.210121,5.86,K3,Eri
33849,,7.04258,16.674447,5.86,M2III,Gem
35250,,7.301181,-43.986786,5.86,B8II/III,Pup
100412,,20.424119,-28.663269,5.86,G8II/III,Sgr
16948,,3.641459,-7.391863,5.86,G5III:,Eri
93862,,19.166015,-41.892256,5.86,B5V,CrA
36296,,7.490455,-7.551168,5.86,F8V,Mon
117135,,23.828044,36.425281,5.86,G1IIIe,And
72341,,14.837723,23.911844,5.86,G2V,Boo
46485,,9.506246,-15.577352,5.86,K2III,Hya
10302,,2.21694,-21.000137,5.86,K0III,Cet
81921,,16.788818,42.238918,5.86,M4IIIa,Her
30966,,6.51309,58.162633,5.86,K0IV,Lyn
84790,,17.382007,-58.010327,5.86,G8Ib/II,Ara
46603,,9.52584,-35.71475,5.86,K3III,Ant
20291,,4.357511,-0.09817,5.86,K2,Eri
